timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms
2026-03-13T13:53:29.852576,80014.0,97887.0,100.0,75.0,300.03,2.11058263971462,1.0,0.0,1091.0,41.0,0.0,0.0,335.5286121368408,51.9597015752295,0
2026-03-13T13:53:31.905317,80014.0,97887.0,100.0,75.0,300.04,2.199762187871579,1.0,0.0,1129.0,41.0,0.0,0.0,335.5286121368408,52.0119076436168,0
2026-03-13T13:53:33.961866,80014.0,97887.0,100.0,76.0,299.99,2.2592152199762183,1.0,0.0,1167.0,41.0,0.0,0.0,335.5286121368408,52.06362801629445,0
2026-03-13T13:53:36.020667,80014.0,97887.0,100.0,76.0,299.95,2.3186682520808577,1.0,0.0,1206.0,41.0,0.0,0.0,335.5286121368408,52.1124371269705,0
2026-03-13T13:53:38.083312,80014.0,97887.0,99.0,77.0,300.09,2.4078478002378167,1.0,0.0,1244.0,41.0,0.0,0.0,335.5286121368408,52.15782897667073,0
2026-03-13T13:53:40.129431,80014.0,97887.0,100.0,77.0,299.99,2.467300832342445,1.0,0.0,1282.0,41.0,0.0,0.0,335.5286121368408,52.202012012491366,0
2026-03-13T13:53:42.165574,80014.0,97887.0,100.0,78.0,299.96,2.6159334126040434,1.0,0.0,1359.0,41.0,0.0,0.0,335.5286121368408,52.29222499263586,0
2026-03-13T13:53:44.197775,80014.0,97887.0,100.0,78.0,299.95,2.675386444708683,1.0,0.0,1397.0,41.0,0.0,0.0,335.5286121368408,52.336254427649806,0
2026-03-13T13:53:46.231888,80014.0,97887.0,100.0,78.0,299.98,2.7645659928656308,1.0,0.0,1435.0,41.0,0.0,0.0,335.5286121368408,52.37945294281811,0
2026-03-13T13:53:48.282155,80014.0,97887.0,100.0,79.0,300.01,2.82401902497027,1.0,0.0,1472.0,41.0,0.0,0.0,335.5286121368408,52.42183916315447,0
2026-03-13T13:53:50.326234,80014.0,97887.0,100.0,79.0,299.99,2.8834720570749095,1.0,0.0,1510.0,41.0,0.0,0.0,335.5286121368408,52.46497562491808,0
2026-03-13T13:53:52.376331,80014.0,97887.0,100.0,79.0,300.01,2.9726516052318686,1.0,0.0,1548.0,41.0,0.0,0.0,335.5286121368408,52.50764455850097,0
2026-03-13T13:53:54.424102,80014.0,97887.0,100.0,80.0,299.99,3.032104637336508,1.0,0.0,1586.0,41.0,0.0,0.0,335.5286121368408,52.550249351419446,0
2026-03-13T13:53:56.479303,80014.0,97887.0,100.0,80.0,300.0,3.121284185493456,1.0,0.0,1624.0,41.0,0.0,0.0,335.5286121368408,52.59326980529819,0
